Text,Target,toxicity,severe_toxicity,obscene,threat,insult,identity_attack
The introduction seems to stop abruptly before it describes all the parts of the paper. Such mercurial authors and their vague ideas serve only to confuse people.,N,0.0006155314,0.00012255777,0.00017472067,0.00012577511,0.0001782453,0.0001438194
The idea just does not seem to have been developed enough along with the researchers' brains.,N,0.00064700627,0.000122771,0.00017734156,0.000119158154,0.00018597239,0.00014731963
it is not clear based on the evaluation to what extent more interesting continual learning problems can be tackled.,N,0.00054986717,0.0001331897,0.00018302613,0.00013528722,0.00018220235,0.00014671878
The authors should try more experiments or else shouldn't submit inaccurately constructed results. This is highly unprofessional and naive on researchers part.,N,0.000982833,0.0001039746,0.00016959566,0.0001216568,0.00019180604,0.00014630776
Authors of lost cause! I am a bit confused exactly what is being addressed by the paper. Poorly written and explained. Always focus on Literature Reviews,N,0.0011038176,9.79E-05,0.00016438,0.000109952765,0.00019231826,0.00014472735
" I could find many glaring issues, unclear sentences or other obvious sign of incompetence of the authors. Sure reject !!",N,0.0052941777,8.57E-05,0.00028311627,0.00012624408,0.00031581093,0.00018774907
" The proposed regularization method is simple and straightforward. However, many details and equations are not stated clearly. Vagueness and unclear visions of the authors being the major cause",N,0.0005596138,0.00013002352,0.00018343041,0.00013102792,0.00017875794,0.00014354018
"Due to these reasons, I recommend to reject this paper. I encourage the authors to use reviewers feedback to improve the paper.",C,0.00053830544,0.00013587001,0.00018316579,0.00014171886,0.00017698038,0.00015242625
the dataset is tailored to the proposed method and thus mst be rejected cause science cannot be fabricated my liers. Authors should not have fabricated data for better accuracy. Shae on conscience.,N,0.0027797774,8.74E-05,0.00025388805,0.00010826388,0.00024179925,0.00015662234
The experiments uses only a toy dataset that does not convincingly demonstrate the generality. This is what happens when a group of naives still play with toys. Need to grow up and follow proper scientific methods.,N,0.019018592,9.87E-05,0.00035988895,0.00018084935,0.0012975223,0.00035474362
Limited novelty,N,0.0007490977,0.000113184826,0.0001827302,0.00010940201,0.00018073006,0.00014216469
"Will reject the paper, this would not be a concern if the experimental aspects of the work was stronger and authors more far-fetched and lucid in thew work. Poor quality research.",N,0.0009141236,0.00010542243,0.00016534931,0.00012050304,0.0001910706,0.00014889285
" Need some experienced learner!! The initial presentation of the paper was very poor.  Inspite, improving the paper it still not strong enough to be accepted. How hard is it for the authors to understand simple guidlines. ",N,0.008344715,8.66E-05,0.0002771568,0.00012358098,0.00053475937,0.00022798374
Authors doing their best to be rejected once again. Insufficient empirical evaluation: ablations / better baselines are needed.,N,0.0005993684,0.0001270136,0.00017208977,0.00013658497,0.00018237843,0.00014965692
"Limited significance: the proposed method just adds another layer to confusion and lacks novelty; Should have tited the paper as ""The convolution of the authors""",N,0.00061398634,0.00012112271,0.00018256824,0.00012206071,0.00017815779,0.00014052018
The related work overview is extremly limited like the authors' mind .,N,0.000726175,0.00011479241,0.00017613714,0.0001147296,0.00018350301,0.00014395495
The reviewers have raised serious concerns with both clarity and the trustworthiness of the experimental evaluation.  I cannot recommend acceptance at this time with such contentitious authors. Need to have a quality check.,N,0.000537543,0.00013595089,0.0001868946,0.00014014683,0.00017812772,0.00014924009
"Paper has been withdrawn by the authors. The biggest contribution to the society by reducing such convoluted, unsteructured piece of scrap.",N,0.001125639,9.76E-05,0.00017113939,0.00010073388,0.0001993507,0.00014895022
Seeing the research makes me sick. I think the paper is not ready for publication. More than the paper the authors are not ready for research.,N,0.0020784747,0.00010185715,0.00020260179,0.00010801391,0.00021555589,0.00019367078
" The paper studies goal recognition control given a deceptive opponent, the paper intentionally mislead the learner to learn the true goal. Irony at it's peak. No doubt Deception is the author's expertised domain reflecting blatantly in the works",N,0.00070685946,0.00011265699,0.0001703116,0.00011869728,0.0001800977,0.00014020271
"The comparison is not really fair, the paper showing just and liberalism thoughts of the author, as their nation always acting to be fair for rights. ",N,0.0005468946,0.00013130634,0.00018323987,0.00013187954,0.00017839237,0.00014896797
"Can't spell ""compute"" and trying to solve quantum computing usnig AI. Someone needs to rethink their career.",N,0.0022338065,8.67E-05,0.00018762308,0.00010821526,0.0002443968,0.00016915056
There are couple of typing mistakes in the paper. How authors failed at explaining at solving real problem but also failed at basic reviews. Shows the incompetence at it's peak.,N,0.0006448987,0.000118847565,0.00018194802,0.000118756034,0.0001819737,0.00013977195
"The reviewers reached a consensus that the paper was not ready to be accepted in its current form. So, the played with clarity, to mask their limited novelty, and unsatisfying experimental evaluation. ",N,0.0005699872,0.0001293894,0.00018554267,0.00012431483,0.00018049896,0.00014801252
The authors think high of himself even if he hasn't achieved the basics of them. The paper claims to make several contributions but itâs hard to concretely understand them in several sections since it hasn't even been published.,N,0.00058519316,0.00012696358,0.00017918901,0.00013124199,0.00017609398,0.0001456023
"The submission is not anonymized. Although, with the quality of work submitted, they will have to hide for the rest of their life. #losers #bum-fodder ",N,0.23581927,0.00045887116,0.010703604,0.00048069595,0.044716798,0.0032435302
"I reject this as it is not clearly written and is missing many details, as were the authors while writting the paper, lost and hopeless.",N,0.0012264778,9.99E-05,0.00016030855,0.0001131434,0.00020983306,0.00015930286
"The paper is unpolished and the objectives and contributions are not clearly stated. A bunch of noobies just forcefully proposing their way out. Moreover, the results are not rigorously stated and proved. ",N,0.015115813,0.00012125018,0.00084210536,0.00011982346,0.0017048651,0.00028141387
I had a bad feeling about this!  And I was right! This is just waste of time as are the authors.,N,0.014244049,9.27E-05,0.00047517667,0.0001338243,0.0006590714,0.00022703275
The introduction in the paper is very short and so is the author's IQ. Poor literature review on this rich area of research demeans such an interesting research doamin.,N,0.0037730413,8.49E-05,0.00024389886,9.83E-05,0.00035368398,0.0001773681
"Does the paper proposes a latent variables or latency to hide some error. Clearly, unproferssional to forge results. ",N,0.00088618265,0.00010517121,0.00017299745,0.00011058977,0.00018402532,0.00014024603
"Overall, I found the paper difficult to follow and some of the reasoning a bit unclear. ",N,0.00054347847,0.00013563132,0.00019137145,0.00013187072,0.00018155636,0.00014603931
The experiments seemed limited in scope. It would be good for the authors to widen their thought and first learn before publishing such absurdity.,C,0.0012629409,0.00010155447,0.00015652229,0.00011464626,0.00021715047,0.00017211029
Authors were concerned more with the size  of the dastaset over quality. As a result ended up generating a pile of useless garbage giving absurd results.,N,0.15185307,0.00018210249,0.0028849973,0.0003091428,0.009505837,0.0006891875
"This paper should be rejected because the datasets are too small to represent ""numerical common sense"" and  the results from the experiments conducted are not sufficient to accept or refute the hypotheses. ",C,0.000678515,0.000117705305,0.000166175,0.00012553224,0.00018073386,0.00014998837
"Feels fake! The paper needs additional justification for its task, better discussion of recent related work.",N,0.011806032,9.83E-05,0.0005389739,0.00013260334,0.00047835748,0.00022778296
The general direction of this work is unworthy of study.,N,0.0005510608,0.00013632864,0.00019078206,0.00013607461,0.00018185748,0.0001487484
This paper is below acceptance ad so are the authors.,N,0.00066240475,0.00011616821,0.00018027192,0.00011527944,0.00017633692,0.00013739958
The authors have blatantly copied and paraphrased  the content of an exisiting paper. Such a shame to such researchers.,N,0.05243699,0.00013107453,0.0011937273,0.00023071341,0.0021294702,0.0004510971
It is not clear what problem the paper is trying to solve. Is the goal to get all of us to better confuse or really to solve the problems in the domain,N,0.0006577179,0.00011848637,0.00017238325,0.00012799707,0.00017696689,0.00014093859
"The authors agree that the paper provides a sensible mechanism for producing word embeddings, but the author appears out of sense to ignore such large bias",N,0.0005880693,0.00012477858,0.00017385933,0.00012804469,0.00017971534,0.00014730656
The models learns better than the researchers. Such a monotonuos paper horibble,N,0.0041836165,8.65E-05,0.00026304115,0.00010197504,0.0003012217,0.0001798662
The next one said âThese are scientificaly correct I wanted to throw up.â,N,0.0009532987,0.00010293718,0.00017376304,0.000106942614,0.00018871251,0.00014236016
"Bad writing, long run on pompous sentences, totally boring logic and very little scientific accumen thst doesât add up to a any conclusion in my opinion",N,0.037340622,0.00011065411,0.0007705351,0.00020092005,0.0017235464,0.00036513075
âThe paper that seems great until you read it. Thereâs nothing brilliant or profound that I found.â,N,0.00061885524,0.00012302719,0.00018331745,0.00012356814,0.00017813129,0.00014182835
"Why such authors? Ponderous, constant use of unintelligible accumen, endless long sentences, poor grammar. I tried slogging through this mess, but finally gave up and sought better papers. ",N,0.0016585143,9.19E-05,0.00017110561,9.94E-05,0.00024131584,0.00016406512
Iâve read more interesting and lucid cereal boxes intructions then your stupid poorly designed algorithm.,N,0.8733442,0.0023749198,0.14385796,0.000593977,0.551376,0.0021558048
